schedule,t,reward,gap,beta_true,beta_hat,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
adaptive,1,0.39759149235294244,0.03185869477129227,0.0,-0.11901504316064673,13.984858299777912,8,25,33,1.7064991522307988,,,
adaptive,2,0.3984741755974359,0.030445108833878798,0.0,-0.263473298159825,14.385165825277578,8,25,66,0.5606956683100845,,,
adaptive,3,0.3977192922941585,0.031635638173315384,0.0,0.23491345040457515,14.25777051026512,8,25,99,1.0776709157230089,,,
adaptive,4,0.3968792724523345,0.03315185363137707,0.0,0.23550278204330571,14.46942598084831,8,25,132,0.881914392627638,,,
adaptive,5,0.396416429128146,0.03390844162691242,0.0,0.1399919794289383,13.50895209955978,8,25,165,0.6046717779460847,,,
adaptive,6,0.3971865429914303,0.03286767007780317,0.0,-0.13934903626440204,14.480433069859716,8,25,198,1.5040985630904182,,,
adaptive,7,0.397222716585975,0.03303087912719532,0.0,-0.0023093294305626564,13.421408385014988,8,25,231,0.34561252179935503,,,
adaptive,8,0.3979038178283391,0.031842790407352384,0.0,-0.1186506130831325,13.418658368101342,8,25,264,0.48659919834682724,,,
adaptive,9,0.3984666771486466,0.030831678563177922,0.0,-0.06897911672161575,13.397562157672075,8,25,297,0.30943636266299496,,,
adaptive,10,0.39907474935403386,0.029806909023396222,0.0,-0.07410540921315448,14.684013471778467,8,25,330,1.5769299497622644,,,
adaptive,11,0.39892985206309034,0.029899178620843958,0.0,0.08946461085328297,13.105567059313088,8,25,363,0.26313105906107903,,,
adaptive,12,0.3996795882065123,0.028580637717608826,0.0,-0.14608274144162808,14.373793920582141,8,25,396,0.9869125563872897,,,
adaptive,13,0.40015866268120964,0.02811590149727944,0.0,-0.11057777867640449,14.389969772064193,8,25,429,1.3288325877551532,,,
adaptive,14,0.39989670787624404,0.028715712170849006,0.0,0.14154025671488932,14.434144996107163,8,25,462,1.006581465727213,,,
adaptive,15,0.40016084733944224,0.028302333107088296,0.0,-0.04258233755721849,13.538762988880018,8,25,495,0.2755958804213515,,,
adaptive,16,0.3997583222208571,0.028671224209637303,0.0,0.12624179109596814,14.480378660736843,8,25,528,1.1240575428115889,,,
adaptive,17,0.3993994186003314,0.029017955183884114,0.0,0.1487552477557944,14.467024137274308,8,25,561,0.7853171766490205,,,
adaptive,18,0.39839952117011546,0.03078440468733512,0.0,0.2784508960032298,13.570584023306797,8,25,594,0.9319478384977117,,,
adaptive,19,0.39771077697926216,0.031993925745656515,0.0,0.21160539276917922,14.134154935647263,8,25,627,1.1515111655554278,,,
adaptive,20,0.3958734461676478,0.03555544921496728,0.0,0.4970256312043385,13.720079611426653,8,25,660,1.835984350817888,,,
adaptive,21,0.3953449045777142,0.03662326205183697,0.0,0.1153115697178984,13.670544168403849,8,25,693,0.4327910026108723,,,
adaptive,22,0.39496514067993427,0.037090083335996005,0.0,0.09928662147242952,14.532710652555801,8,25,726,1.6215565167994406,,,
adaptive,23,0.39430093260639626,0.03826150207664025,0.0,0.22093142052050269,13.449075700604391,8,25,759,0.5839711231810027,,,
adaptive,24,0.3947310190625348,0.03733854074097637,0.0,-0.03698213050657865,13.422787307589678,8,25,792,0.43041240287770827,,,
adaptive,25,0.39536178142018624,0.03630529473093058,0.0,-0.12883719131964105,13.756362230442221,8,25,825,0.42730765217594585,,,
adaptive,26,0.39581274838380426,0.034915757308768336,0.0,-0.10377008555779683,13.861222059435729,8,25,858,0.43140006735511444,,,
adaptive,27,0.3960275564128035,0.03482377184528873,0.0,-0.0016490398780577668,13.649058757270565,8,25,891,0.4621248151444221,,,
adaptive,28,0.3970059890065098,0.03257651878996248,0.0,-0.15470664959531683,13.859562796774538,8,25,924,0.42485638121715164,,,
adaptive,29,0.39827918681350977,0.02985245332141162,0.0,-0.26948543706442035,14.090447310138714,8,25,957,2.5952021719881424,,,
adaptive,30,0.3986219908912234,0.029372022221379468,0.0,-0.07383530728538162,14.240345147340648,8,25,990,1.0111364687711422,,,
adaptive,31,0.3993124013100483,0.028056889032396337,0.0,-0.14856075689979692,13.550210553448366,8,25,1023,0.5454353910550334,,,
adaptive,32,0.39877130791248255,0.029053227950215754,0.0,0.15324170659307731,13.925137105741332,8,25,1056,1.5878941721434627,,,
adaptive,33,0.3991317869071923,0.028700165216937135,0.0,-0.11121918514834082,14.590246281790339,8,25,1089,0.9607121381867016,,,
adaptive,34,0.3985046084072778,0.0300799541876689,0.0,0.10651148922818783,14.542128076795333,8,25,1122,1.1337839319339873,,,
