schedule,t,reward,gap,beta_true,beta_hat,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
high,1,0.39730403783835055,0.03196886178898567,0.0,-0.027251535594811253,14.38563423010943,250,25,275,1.2658255092605697,,,
high,2,0.3974908681932398,0.031297607389128956,0.0,0.011132647930204041,15.525867626790516,250,25,550,2.4418958483819644,,,
high,3,0.39753904527366135,0.03139216861412236,0.0,0.05077319305597971,13.564838175636968,250,25,825,0.4092975799811488,,,
high,4,0.39764280555073833,0.03131212527603122,0.0,-0.024223890246300703,13.630782145721883,250,25,1100,0.3255954242038924,,,
high,5,0.39764903995785106,0.03139996258511574,0.0,0.010406710356785207,14.451945765687197,250,25,1375,1.1763080014510903,,,
high,6,0.3979118648961076,0.030825096203934033,0.0,-0.040175562227559296,13.833110537709109,250,25,1650,0.37763293739593523,,,
high,7,0.3981294441540689,0.030367475682420597,0.0,-0.03945769491869738,14.73850916975954,250,25,1925,1.4504839989787763,,,
high,8,0.3982199881378303,0.030269262465787927,0.0,-0.027010827024277245,13.426393156147821,250,25,2200,0.2955098728197005,,,
high,9,0.3982886987528678,0.03004613829688496,0.0,0.0004700713176540381,13.405528744700765,250,25,2475,0.3655508504689352,,,
high,10,0.398369167478618,0.029791944512682578,0.0,0.001778305899728693,13.637015311446367,250,25,2750,0.4088044433884612,,,
high,11,0.3983712754200706,0.02958337467356187,0.0,0.07182959079444863,13.667466108086849,250,25,3025,0.37159217650183474,,,
high,12,0.3984630687937545,0.02957515718805781,0.0,-0.05713038135370153,13.606078680910228,250,25,3300,0.4305423040681054,,,
high,13,0.3982518885999365,0.030537746846777125,0.0,0.01871101480600376,13.568018932431444,250,25,3575,0.2690488095280975,,,
high,14,0.3986353573448219,0.029835062876324148,0.0,-0.061081014769870406,14.333237783955703,250,25,3850,1.0379467176033144,,,
high,15,0.3987006959485738,0.02960998520076563,0.0,0.023360696420616632,13.697884942192246,250,25,4125,0.39680669954782377,,,
high,16,0.3987928995066142,0.02931738916443588,0.0,0.010290230482628332,13.679014219275752,250,25,4400,0.43229722337837895,,,
high,17,0.3989768640844333,0.02886127883841244,0.0,0.011907742149495644,13.461221080908171,250,25,4675,0.45747673251734633,,,
high,18,0.39891751237897616,0.0287353523334708,0.0,0.02635537024793899,13.674807852368007,250,25,4950,0.2664970951248513,,,
high,19,0.398988763089935,0.028513683471199758,0.0,-0.012114172645879542,14.58839386639605,250,25,5225,1.3882671827437516,,,
high,20,0.3990944092316598,0.02814089075269738,0.0,0.005908123538076961,13.573203703663333,250,25,5500,0.4286160632570942,,,
high,21,0.3991937520478672,0.028106803871892905,0.0,-0.040261567040986615,13.43815990222752,250,25,5775,0.537455029789432,,,
high,22,0.3992828823123103,0.02794616053852267,0.0,0.05821836003010044,15.074706094422142,250,25,6050,2.5026041018793705,,,
high,23,0.3994032618206166,0.027975655723887938,0.0,-0.04591863907179716,12.930906926359347,250,25,6325,0.35191074658010707,,,
high,24,0.3992958236952355,0.028221398041760548,0.0,0.03436038352139356,13.606827050749445,250,25,6600,0.4320173960604527,,,
high,25,0.3992736107316927,0.028295290445500165,0.0,0.026682048400026942,15.387742227317094,250,25,6875,2.457811859283584,,,
high,26,0.3994057953974264,0.02790415469225277,0.0,-0.04979351883334157,14.491511964656942,250,25,7150,0.9334164117789067,,,
high,27,0.3996635114885382,0.027338537607318525,0.0,0.009027937194231577,13.51222583247606,250,25,7425,0.392801806051141,,,
high,28,0.3997930447633117,0.027350684366314437,0.0,-0.0039221761369931584,13.618567333883068,250,25,7700,0.37107183235548685,,,
high,29,0.3996816451836047,0.02737274185285754,0.0,0.0041964152938840345,14.35278035666398,250,25,7975,1.041267050699046,,,
high,30,0.40004313875998615,0.02628177755639466,0.0,-0.08439469672770371,13.541849816572597,250,25,8250,0.45162416639797726,,,
high,31,0.3999821642974396,0.02622031505940864,0.0,-0.03276553239346916,13.487790100425753,250,25,8525,0.4583176925726702,,,
high,32,0.40001697143876924,0.026251385865742327,0.0,-0.02120348920024805,13.382766376967675,250,25,8800,0.3477554936263845,,,
high,33,0.400279745573597,0.02585510040361133,0.0,0.005143368094968637,15.342717887384701,250,25,9075,2.189551961279414,,,
high,34,0.40024090416428637,0.02582212102374426,0.0,0.0841861062299361,14.74140961968933,250,25,9350,0.9311128311066356,,,
high,35,0.40034570710752576,0.025401902436546164,0.0,-0.00619045171933293,14.259224572718914,250,25,9625,0.8936413015672712,,,
high,36,0.40055182251411225,0.025005416181646756,0.0,0.023040989526108106,13.716907262930354,250,25,9900,0.3913281285820626,,,
high,37,0.4004968548986034,0.025336731487965725,0.0,-0.00013649895254786243,14.327132124118407,250,25,10175,0.824938926862834,,,
high,38,0.40053705796745265,0.025011317590875826,0.0,-0.02642392273816077,13.462087714600688,250,25,10450,0.37544730019214234,,,
high,39,0.40050440636506307,0.024879488317262,0.0,0.04733293258991358,14.26520998711017,250,25,10725,1.1044916441407688,,,
high,40,0.4003650093183906,0.025002178256907093,0.0,0.031433874541705514,14.255717839662248,250,25,11000,1.3383394488232563,,,
high,41,0.40027000055706,0.025093801345036415,0.0,0.036981111107002126,13.421918094344061,250,25,11275,0.36918319784731857,,,
